# idx	type	selected	size_kb	category	item
31\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/askpermissiond
32\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/bun
33\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/checkpoint-nodejs
34\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.AMPLibraryAgent
35\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.AppleMediaServices
36\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.AuthenticationServicesCore.AuthenticationServicesAgent
37\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.AvatarKit
38\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.CloudTelemetry
39\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.DictionaryServices
40\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.FileProviderDaemon.AppStoreService
41\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.HomeKit
42\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.Safari
43\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.SetupAssistant
44\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.Spotlight
45\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.TV
46\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.accountsd
47\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.akd
48\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.amsaccountsd
49\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.amsengagementd
50\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.amsondevicestoraged
51\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.ap.adprivacyd
52\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.appleaccountd
53\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.appstoreagent
54\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.appstorecomponentsd
55\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.assistant_service
56\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.assistantd
57\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.betaenrollmentagent
58\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.bird
59\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.businessservicesd
60\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.cache_delete
61\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.chrono
62\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.cloudd
63\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.commerce
64\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.containermanagerd
65\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.ctcategories.service
66\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.dataaccess.dataaccessd
67\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.e5rt.e5bundlecache
68\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.feedbacklogger
69\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.gamed
70\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.geoanalyticsd
71\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.helpd
72\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.homed
73\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.iCloudNotificationAgent
74\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.iTunes
75\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.itunescloudd
76\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.nbagent
77\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.nsurlsessiond
78\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.parsecd
79\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.passd
80\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.proactive.eventtracker
81\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.python
82\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.remindd
83\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.siri.SuggestionsBookkeepingService
84\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.sirittsd
85\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.storekitagent
86\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.tipsd
87\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.translationd
88\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.apple.watchlistd
89\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.datadoghq
90\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.google.GoogleUpdater
91\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.google.antigravity
92\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.google.antigravity.ShipIt
93\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.onevcat.Kingfisher.ImageCache.default
94\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.openai.chat
95\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/com.openai.codex
96\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/dev.biomejs.biome
97\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/familycircled
98\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/freeflow-batch
99\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/mbuseragent
100\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/ms-playwright
101\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/ms-playwright-go
102\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/node-gyp
103\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/personal-brain
104\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/pip
105\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/prisma-nodejs
106\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Caches/typescript
p=/Users/shinyoohag/Library/Caches/typescript
107\tdir\t0\t0\tcaches\t/Users/shinyoohag/Library/Containers/com.apple.Safari/Data/Library/Caches
108\tfile\t0\t0\tlogs\t/Users/shinyoohag/Library/Logs/com.apple.AMPLibraryAgent/iTunes Migration/iTunes Migration Log [2026-02-14 16.05.35].txt
f=''
109\tfile\t0\t0\tlogs\t/Library/Logs/LKDC-setup.log
110\top\t0\t0\tbrew\tbrew_cleanup
